,sid,density,porosity,strength,length,width,depth,name_Basalt,name_Granite,name_Limestone,name_Marble,name_Sandstone,name_Slate,name_Trap,type_Artificial,type_Igneous,type_Metamorphic,type_Others,type_Sedimentary,quality_A,quality_B,quality_C,quality_D,quality_E,quality_F,quality_G,quality_H
10064,38934,-0.916290731874155,0.6713286713286715,0.29166666666666696,2.17255609824004,0.9977349031015591,1.08180517035173,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10065,38935,-2.04123463407323,0.6853146853146856,0.375,2.16101827849743,0.999942073498943,1.07840958135059,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10066,38936,-0.916290731874155,0.5979020979020981,0.541666666666667,2.17255609824004,0.9977349031015591,1.04731899428056,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10067,38937,-2.320430770629657,0.6573426573426573,0.375,2.1771541057077197,0.9966846407800659,1.07840958135059,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10068,38938,-0.916290731874155,0.6503496503496506,0.375,2.17485631709315,0.995435711224634,1.07500242302898,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10069,38942,-1.17118298150295,0.7366397801519644,0.625,2.08326666559997,0.893526888532162,0.99694863489161,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10070,38944,-2.13930823816083,0.660839160839161,0.20833333333333393,2.08326666559997,0.893526888532162,0.993251773010283,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10071,38948,-1.17118298150295,0.6713286713286715,0.29166666666666696,2.08566536146142,0.8872797531147579,0.99694863489161,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10072,38950,-1.17118298150295,0.6643356643356644,0.4583333333333339,2.0808652046684797,0.893526888532162,0.993251773010283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10073,38953,-1.17118298150295,0.7027972027972031,0.541666666666667,2.0760539492026697,0.8676192102994209,1.00430160919687,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10074,38954,-1.17118298150295,0.723776223776224,0.29166666666666696,2.07364413533277,-0.9712626630659363,1.0116009116784799,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
10075,38959,-1.17118298150295,0.7366397801519644,0.541666666666667,2.0760539492026697,0.8607680550175459,1.00430160919687,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10076,38966,-1.30933331998376,0.6468531468531469,0.29166666666666696,2.04450483002609,0.7681378192835421,0.9477893989335259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10077,38969,-1.30933331998376,0.6748251748251748,0.375,2.03469899493758,0.7246664031404191,0.9477893989335259,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10078,38972,-0.916290731874155,0.6923076923076923,0.625,2.1517434791350003,0.9982042502782971,1.07158361628019,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10079,38973,-1.2039728043259401,0.6433566433566436,0.29166666666666696,2.08326666559997,0.8808777109597701,0.982078472412158,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10080,38974,-0.916290731874155,0.6783216783216786,0.20833333333333393,2.17025344142107,0.9985860780981891,1.08180517035173,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10081,38981,-1.02165124753198,0.513986013986014,0.20833333333333393,2.1771541057077197,0.9939886139904329,1.0116009116784799,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10082,38982,-0.941608539858445,0.5524475524475523,0.625,2.19772609758359,0.992343927897063,1.0402767116551501,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10083,38993,-0.941608539858445,0.5769230769230769,0.541666666666667,2.1771541057077197,0.9966846407800659,1.0402767116551501,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10084,39006,-0.673344553263766,0.6993006993006994,0.791666666666667,2.25388553391693,0.9248917086175931,1.1537315878891898,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10085,39009,-0.916290731874155,0.7366397801519644,0.29166666666666696,2.1886068628239297,0.9966846407800659,1.07840958135059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10086,39012,-0.8439700702945291,0.6643356643356644,0.29166666666666696,2.19772609758359,0.9811824399156549,1.09861228866811,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10087,39015,-0.8439700702945291,0.660839160839161,0.29166666666666696,2.2,0.9783687815415301,1.09861228866811,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10088,39029,-0.6539264674066639,0.5104895104895106,0.791666666666667,2.31084400165827,0.6740643933028361,1.1216775615991101,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10089,39030,-0.941608539858445,0.653846153846154,0.375,2.17485631709315,0.9985860780981891,1.07158361628019,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10090,39043,-0.941608539858445,0.5279720279720281,0.7083333333333339,2.19544984001001,0.9811824399156549,1.03318448334565,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10091,39048,-0.8915981192837841,0.5874125874125873,0.875,2.1886068628239297,0.983803631729494,1.05779029414785,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10092,39053,-0.6161861394238171,0.6643356643356644,0.29166666666666696,2.28254244210267,0.737768463997996,1.1755733298042401,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10093,39054,-0.6161861394238171,0.7366397801519644,0.20833333333333393,2.29128784747792,0.7109655680169229,1.1817271953786201,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10094,39058,-0.562118918153541,0.6818181818181819,0.20833333333333393,2.3130067012440803,0.692669095385915,1.2029723039923501,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10095,39059,-0.562118918153541,0.6818181818181819,0.20833333333333393,2.3130067012440803,0.692669095385915,1.2029723039923501,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10096,39060,-0.4510924879113657,0.688811188811189,0.29166666666666696,2.25388553391693,0.9445955763126809,1.1474024528375402,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10097,39061,-0.35667494393873206,0.8216783216783219,0.4583333333333339,2.3473389188611002,0.5971649532276669,1.2919836816486499,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10098,39062,-0.7550225842780329,0.7097902097902098,0.625,2.21359436211787,0.9783687815415301,1.1281710909096498,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10099,39064,-1.02165124753198,0.6433566433566436,0.375,2.14709105535839,0.9947689822340161,1.04380405217311,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10100,39065,-0.916290731874155,0.6363636363636365,0.375,2.1771541057077197,0.992343927897063,1.07158361628019,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10101,39071,-0.4510924879113657,0.5419580419580419,0.7083333333333339,2.19544984001001,-0.9712626630659363,1.0402767116551501,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10102,39073,-0.59783700075562,0.6818181818181819,0.4583333333333339,2.28910462845192,0.763715650267805,1.1847899849091599,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10103,39075,-0.693147180559945,0.653846153846154,0.541666666666667,2.26936114358204,0.864059682131393,1.15057202759882,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10104,39076,-0.916290731874155,0.6643356643356644,0.625,2.18403296678416,0.9999942927835791,1.08180517035173,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10105,39077,-0.916290731874155,0.7132867132867136,0.20833333333333393,2.17485631709315,0.9989513207308729,1.0952733874026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10106,39079,-0.8915981192837841,0.6748251748251748,0.375,2.18632111090754,0.9977349031015591,1.08856195281461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10107,39090,-1.17118298150295,0.6468531468531469,0.29166666666666696,2.08326666559997,0.8872797531147579,0.9858167945227649,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10108,39092,-1.13943428318836,0.6503496503496506,0.375,2.10475651798492,0.8872797531147579,0.99694863489161,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10109,39111,-0.8915981192837841,0.5874125874125873,0.4583333333333339,2.20227155455452,0.990502310797033,1.0612565021243399,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10110,39116,-0.8915981192837841,0.625874125874126,0.4583333333333339,2.2,0.9939886139904329,1.07500242302898,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10111,39119,-0.8915981192837841,0.625874125874126,0.541666666666667,2.19772609758359,0.992343927897063,1.07500242302898,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10112,39121,-0.8915981192837841,0.6293706293706294,0.375,2.19772609758359,0.990502310797033,1.07840958135059,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10113,39125,-0.8915981192837841,0.6433566433566436,0.29166666666666696,2.19089023002066,0.9985860780981891,1.07500242302898,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10114,39128,-0.8915981192837841,0.6573426573426573,0.541666666666667,2.18403296678416,0.9985860780981891,1.07840958135059,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10115,39130,-0.4510924879113657,0.6433566433566436,0.625,1.77789674658093,0.9985860780981891,1.07500242302898,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10116,39133,-0.8915981192837841,0.688811188811189,0.375,2.18403296678416,0.999237825311306,1.0919233005173101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10118,39142,-0.8915981192837841,0.6958041958041961,0.625,2.17944947177034,0.999846521017603,1.08856195281461,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
10119,39143,-0.8915981192837841,0.6713286713286715,0.4583333333333339,2.1771541057077197,0.9999942927835791,1.07840958135059,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10120,39145,-0.8915981192837841,0.688811188811189,0.375,2.18174242292714,0.9999942927835791,1.08856195281461,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
10121,39148,-1.13943428318836,0.6328671328671331,0.375,2.1095023109729,-0.9712626630659363,0.99694863489161,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10122,39151,-1.1086626245216102,0.6048951048951048,0.4583333333333339,2.12602916254693,0.9423892219226261,0.99694863489161,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10123,39159,-1.04982212449868,0.6503496503496506,0.4583333333333339,2.1283796653792804,0.955565130942338,1.02245092770255,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10124,39160,-1.04982212449868,0.6223776223776223,0.541666666666667,2.14009345590327,0.973860801065556,1.02245092770255,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10125,39161,-1.04982212449868,0.6363636363636365,0.375,2.13307290077015,0.967101497441962,1.02245092770255,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10126,39167,-0.4510924879113657,0.688811188811189,0.7083333333333339,2.16794833886788,0.9947689822340161,1.07500242302898,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10127,39169,-0.916290731874155,0.6783216783216786,0.375,2.1771541057077197,0.9999942927835791,1.08180517035173,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10128,39170,-0.916290731874155,0.6853146853146856,0.375,2.17944947177034,0.9999942927835791,1.08518926833597,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10129,39175,-1.04982212449868,0.6643356643356644,0.541666666666667,2.13541565040626,0.970575261168866,1.03673688495002,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10130,39192,-1.02165124753198,0.653846153846154,0.29166666666666696,2.1424285285628604,0.9914885348733,1.04380405217311,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10131,39193,-0.916290731874155,0.6748251748251748,0.20833333333333393,2.16794833886788,0.999237825311306,1.07840958135059,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10132,39196,-0.9675840262617059,0.5314685314685315,0.541666666666667,2.1931712199461297,0.9966846407800659,1.02604159583327,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10133,39197,-0.8439700702945291,0.5979020979020981,0.541666666666667,2.2203603311174502,0.968784643504532,1.08180517035173,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10134,39201,-0.8915981192837841,0.7202797202797206,0.375,2.17255609824004,0.9989513207308729,1.0952733874026,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10135,39202,-1.13943428318836,0.6293706293706294,0.4583333333333339,2.1095023109729,0.9223537314592579,0.99694863489161,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10136,39204,-0.994252273343867,0.5874125874125873,0.541666666666667,2.17025344142107,0.999498817307752,1.03318448334565,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10137,39207,-0.46203545959655895,0.6433566433566436,0.20833333333333393,2.35372045918796,0.43794754696214794,1.22671229129543,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10139,39215,-0.8675005677047231,0.618881118881119,0.7083333333333339,2.1931712199461297,0.972168643349664,1.07840958135059,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10140,39217,-0.4510924879113657,0.6328671328671331,0.4583333333333339,2.2090722034374504,-0.9712626630659363,1.0952733874026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10142,39220,-0.798507696217772,0.7366397801519644,0.875,2.25831795812724,0.828025474609129,1.0681530811834,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
10143,39223,-0.35667494393873206,0.758741258741259,0.625,2.36431808350738,0.497787151005975,1.27815220250019,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0
10144,39224,-1.13943428318836,0.6468531468531469,0.4583333333333339,2.10475651798492,0.932717604620556,1.00430160919687,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10145,39225,-0.673344553263766,0.6993006993006994,0.375,2.2627416997969503,0.828025474609129,1.1724821372345702,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10146,39226,-0.4510924879113657,0.660839160839161,0.375,2.08806130178211,0.8996166184411079,0.99694863489161,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10147,39228,-0.9675840262617059,0.6783216783216786,0.625,2.14476105895272,0.993227400745668,1.05779029414785,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10149,39243,-0.8675005677047231,0.6643356643356644,0.541666666666667,2.1886068628239297,0.9884644993126279,1.0919233005173101,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
10150,39245,-0.673344553263766,0.6678321678321681,0.0,2.2715633383201097,0.850063121527109,1.16002091679675,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10151,39246,-1.13943428318836,0.618881118881119,0.4583333333333339,2.10237960416286,0.932717604620556,0.9895411936137479,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10152,39251,-2.320430770629657,0.6818181818181819,0.05261726070060835,2.18174242292714,0.995435711224634,1.0919233005173101,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10153,39253,-0.8675005677047231,0.6503496503496506,0.29166666666666696,2.2,0.9753637820329542,1.0952733874026,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10155,39258,-0.9675840262617059,0.618881118881119,0.625,2.17485631709315,0.999498817307752,1.0508216248317601,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10156,39261,-1.2039728043259401,0.6328671328671331,0.4583333333333339,2.08806130178211,0.8676192102994209,0.9783261227936079,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10157,39262,-0.9675840262617059,0.6503496503496506,0.375,2.15870331449229,0.9914885348733,1.0508216248317601,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10159,39264,-0.9675840262617059,0.6293706293706294,0.0,2.17025344142107,0.9982042502782971,1.0508216248317601,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10160,39267,-2.320430770629657,0.6153846153846156,0.541666666666667,2.16101827849743,0.9947689822340161,1.03673688495002,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10161,39268,-0.9675840262617059,0.6223776223776223,0.375,2.17025344142107,0.997257904768244,1.04731899428056,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
10162,39269,-0.9675840262617059,0.660839160839161,0.625,2.16101827849743,0.993227400745668,1.05779029414785,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10163,39281,-1.2039728043259401,0.653846153846154,0.375,2.07846096908265,0.8676192102994209,0.982078472412158,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10164,39282,-1.2039728043259401,0.6748251748251748,0.375,2.0712315177208,0.846635635308112,0.9858167945227649,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10166,39293,-1.82059038543288,0.6748251748251748,0.20833333333333393,2.0760539492026697,0.8808777109597701,0.993251773010283,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10167,39294,-1.2039728043259401,0.6783216783216786,0.29166666666666696,2.06881608655772,0.846635635308112,0.9858167945227649,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10168,39301,-0.9675840262617059,0.618881118881119,0.625,2.16794833886788,0.996112662726302,1.04380405217311,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10169,39304,-0.82098055206983,0.660839160839161,0.375,2.21585198061603,0.9753637820329542,1.10856261952128,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10170,39307,-0.35667494393873206,0.6083916083916086,0.541666666666667,2.39582971014219,0.321793610007589,1.2383742310432702,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
10172,39316,-0.63487827243597,0.6223776223776223,0.541666666666667,2.2781571499789,0.772158319340213,1.15057202759882,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
10173,39320,-0.6539264674066639,0.7366397801519644,0.7083333333333339,2.26936114358204,0.75516749845145,1.15688119679209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10174,39323,-0.673344553263766,0.7307692307692306,0.29166666666666696,2.23830292855994,0.9350916693933491,1.16002091679675,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
10175,39324,-0.673344553263766,0.7366397801519644,0.375,2.2627416997969503,0.908322659670721,1.16627093714192,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10176,39326,-1.2039728043259401,0.653846153846154,0.4583333333333339,2.07846096908265,0.8676192102994209,0.982078472412158,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10177,39329,-0.4510924879113657,0.5594405594405594,0.875,2.14476105895272,0.9769568029598791,0.993251773010283,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
10178,39333,-1.07880966137193,0.5629370629370631,0.4583333333333339,2.15870331449229,0.9895530801400749,1.00795792039998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10179,39334,-1.2039728043259401,0.5384615384615385,0.875,2.10475651798492,0.905546507030828,0.9477893989335259,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10180,39340,-0.7550225842780329,0.548951048951049,0.7083333333333339,2.26495033058122,0.864059682131393,1.09861228866811,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10181,39341,-0.994252273343867,0.618881118881119,0.29166666666666696,1.575292704278665,0.999846521017603,1.04380405217311,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10182,39345,-0.9675840262617059,0.6573426573426573,0.18333333333333357,2.16101827849743,0.999498817307752,1.0612565021243399,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10183,39346,-0.9675840262617059,0.6713286713286715,0.19166666666666643,2.14941852602047,0.997257904768244,1.05779029414785,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10184,39347,-0.9675840262617059,0.6573426573426573,0.22500000000000053,2.15870331449229,0.999498817307752,1.0612565021243399,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10185,39349,-0.6161861394238171,0.6503496503496506,0.375,2.29128784747792,0.7109655680169229,1.1755733298042401,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10186,39355,-0.82098055206983,0.7366397801519644,0.625,2.2203603311174502,0.9652131360523771,1.08856195281461,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10187,39358,-0.82098055206983,0.6748251748251748,0.0,2.21585198061603,0.990502310797033,1.10856261952128,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
10188,39360,-2.320430770629657,0.688811188811189,0.4583333333333339,2.26053091109146,0.8774738249061899,1.16002091679675,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10189,39366,-0.693147180559945,0.7132867132867136,0.875,2.23606797749979,0.9445955763126809,1.1474024528375402,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
10190,39367,-1.02165124753198,0.6293706293706294,0.625,2.13307290077015,0.987421810702082,1.02604159583327,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
10191,39370,-1.07880966137193,0.618881118881119,0.4583333333333339,2.1213203435596397,0.967101497441962,1.00795792039998,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10192,39378,-0.4510924879113657,0.6748251748251748,0.20833333333333393,2.26936114358204,0.796819879588612,1.16938135955632,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10193,39390,-0.8915981192837841,0.6713286713286715,0.20833333333333393,2.1886068628239297,0.9884644993126279,1.0952733874026,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
10194,39395,-0.8915981192837841,0.6853146853146856,0.4583333333333339,2.18632111090754,0.999237825311306,1.0919233005173101,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10195,39400,-0.8915981192837841,0.6328671328671331,0.29166666666666696,2.19772609758359,0.992343927897063,1.07840958135059,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10196,39402,-2.320430770629657,0.6713286713286715,0.375,2.19089023002066,0.9985860780981891,1.08856195281461,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10198,39410,-0.8915981192837841,0.590909090909091,0.541666666666667,2.2,0.990502310797033,1.0612565021243399,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10199,39417,-0.8915981192837841,0.6363636363636365,0.48093956043677455,2.19089023002066,0.9966846407800659,1.07500242302898,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10200,39418,-0.8915981192837841,0.6678321678321681,0.375,2.19089023002066,0.9966846407800659,1.08856195281461,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10201,39421,-0.4510924879113657,0.6223776223776223,0.541666666666667,2.19544984001001,0.9977349031015591,1.0681530811834,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10202,39423,-0.8915981192837841,0.6573426573426573,0.375,2.1886068628239297,0.9985860780981891,1.08180517035173,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10203,39434,-0.8915981192837841,0.6468531468531469,0.4583333333333339,2.1886068628239297,0.9966846407800659,1.07840958135059,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10204,39437,-0.8915981192837841,0.653846153846154,0.375,2.1931712199461297,0.995435711224634,1.08518926833597,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
10205,39443,-0.6539264674066639,0.5384615384615385,0.875,2.30867927612304,-0.768434333143716,1.1314021114911001,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10206,39446,-0.8915981192837841,0.6468531468531469,0.375,2.1886068628239297,0.9966846407800659,1.07840958135059,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
10207,39447,-0.8915981192837841,0.7366397801519644,0.7083333333333339,2.20680764907139,0.983803631729494,1.0508216248317601,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
10208,39448,-0.63487827243597,0.6853146853146856,0.375,2.29782505861521,0.8571328260136,1.17865499634165,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10209,39449,-0.693147180559945,0.7097902097902098,0.375,2.24722050542442,0.864059682131393,1.16627093714192,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10210,39452,-0.693147180559945,0.723776223776224,0.29166666666666696,2.24276614920058,0.870840919230398,1.16938135955632,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10211,39453,-0.693147180559945,0.6993006993006994,0.4583333333333339,2.24499443206436,0.864059682131393,1.16002091679675,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10212,39454,-0.693147180559945,0.7027972027972031,0.541666666666667,2.24722050542442,0.864059682131393,1.16315080980568,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10213,39459,-0.7550225842780329,0.6468531468531469,0.29166666666666696,2.23606797749979,0.8964563256519309,1.1281710909096498,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10215,39464,-0.693147180559945,0.5454545454545456,0.791666666666667,2.28254244210267,0.8126727819744649,1.1118575154181298,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
10216,39474,-0.8915981192837841,0.6363636363636365,0.541666666666667,2.18174242292714,0.995435711224634,1.07158361628019,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10217,39476,-0.8915981192837841,0.6643356643356644,0.7083333333333339,2.1771541057077197,-0.6697063770992889,1.08180517035173,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
